CHROMATOGRAM
3-phenylpropyl-chloride.raw
Data points: 36001
Time	Intensity
21.685833	10015
21.686667	10012
21.687500	10013
21.688333	10011
21.689167	10001
21.690000	10007
21.690833	10004
21.691667	10003
21.692500	10009
21.693333	10007
21.694167	10011
21.695000	10009
21.695833	10001
21.696667	10011
21.697500	10007
21.698333	10012
21.699167	10007
21.700000	10010
21.700833	10009
21.701667	10018
21.702500	10015
21.703333	10018
21.704167	10018
21.705000	10019
21.705833	10021
21.706667	10021
21.707500	10022
21.708333	10026
21.709167	10029
21.710000	10031
21.710833	10024
21.711667	10021
21.712500	10015
21.713333	10025
21.714167	10028
21.715000	10020
21.715833	10029
21.716667	10024
21.717500	10025
21.718333	10029
21.719167	10028
21.720000	10031
21.720833	10033
21.721667	10028
21.722500	10029
21.723333	10034
21.724167	10040
21.725000	10039
21.725833	10042
21.726667	10044
21.727500	10046
21.728333	10053
21.729167	10053
21.730000	10059
21.730833	10059
21.731667	10061
21.732500	10063
21.733333	10073
21.734167	10068
21.735000	10075
21.735833	10079
21.736667	10071
21.737500	10074
21.738333	10076
21.739167	10078
21.740000	10081
21.740833	10087
21.741667	10087
21.742500	10087
21.743333	10099
21.744167	10095
21.745000	10098
21.745833	10108
21.746667	10107
21.747500	10115
21.748333	10121
21.749167	10129
21.750000	10130
21.750833	10137
21.751667	10137
21.752500	10145
21.753333	10152
21.754167	10149
21.755000	10156
21.755833	10165
21.756667	10168
21.757500	10175
21.758333	10183
21.759167	10187
21.760000	10185
21.760833	10192
21.761667	10198
21.762500	10202
21.763333	10214
21.764167	10212
21.765000	10224
21.765833	10229
21.766667	10230
21.767500	10235
21.768333	10247
21.769167	10252
21.770000	10261
21.770833	10271
21.771667	10273
21.772500	10277
21.773333	10284
21.774167	10289
21.775000	10294
21.775833	10300
21.776667	10306
21.777500	10313
21.778333	10328
21.779167	10320
21.780000	10331
21.780833	10339
21.781667	10347
21.782500	10346
21.783333	10348
21.784167	10350
21.785000	10355
21.785833	10369
21.786667	10368
21.787500	10373
21.788333	10376
21.789167	10379
21.790000	10383
21.790833	10389
21.791667	10392
21.792500	10406
21.793333	10406
21.794167	10408
21.795000	10413
21.795833	10417
21.796667	10420
21.797500	10430
21.798333	10431
21.799167	10432
21.800000	10429
21.800833	10429
21.801667	10428
21.802500	10432
21.803333	10437
21.804167	10428
21.805000	10430
21.805833	10437
21.806667	10435
21.807500	10440
21.808333	10437
21.809167	10436
21.810000	10436
21.810833	10441
21.811667	10436
21.812500	10433
21.813333	10434
21.814167	10435
21.815000	10431
21.815833	10437
21.816667	10426
21.817500	10426
21.818333	10432
21.819167	10427
21.820000	10422
21.820833	10423
21.821667	10418
21.822500	10415
21.823333	10413
21.824167	10412
21.825000	10410
21.825833	10404
21.826667	10401
21.827500	10401
21.828333	10394
21.829167	10392
21.830000	10385
21.830833	10386
21.831667	10380
21.832500	10374
21.833333	10367
21.834167	10362
21.835000	10357
21.835833	10355
21.836667	10352
21.837500	10352
21.838333	10349
21.839167	10340
21.840000	10341
21.840833	10339
21.841667	10328
21.842500	10330
21.843333	10327
21.844167	10327
21.845000	10330
21.845833	10321
21.846667	10321
21.847500	10317
21.848333	10317
21.849167	10314
21.850000	10305
21.850833	10303
21.851667	10299
21.852500	10298
21.853333	10293
21.854167	10287
21.855000	10290
21.855833	10288
21.856667	10281
21.857500	10277
21.858333	10278
21.859167	10276
21.860000	10267
21.860833	10269
21.861667	10271
21.862500	10266
21.863333	10264
21.864167	10265
21.865000	10264
21.865833	10260
21.866667	10263
21.867500	10256
21.868333	10261
21.869167	10253
21.870000	10258
21.870833	10251
21.871667	10248
21.872500	10247
21.873333	10248
21.874167	10250
21.875000	10248
21.875833	10249
21.876667	10239
21.877500	10234
21.878333	10231
21.879167	10233
21.880000	10232
21.880833	10232
21.881667	10235
21.882500	10227
21.883333	10232
21.884167	10225
21.885000	10223
21.885833	10225
21.886667	10221
21.887500	10215
21.888333	10220
21.889167	10218
21.890000	10215
21.890833	10220
21.891667	10214
21.892500	10211
21.893333	10210
21.894167	10205
21.895000	10201
21.895833	10203
21.896667	10195
21.897500	10183
21.898333	10185
21.899167	10179
21.900000	10179
21.900833	10172
21.901667	10161
21.902500	10154
21.903333	10159
21.904167	10147
21.905000	10144
21.905833	10141
21.906667	10135
21.907500	10130
21.908333	10127
21.909167	10124
21.910000	10120
21.910833	10112
21.911667	10110
21.912500	10108
21.913333	10095
21.914167	10096
21.915000	10086
21.915833	10087
21.916667	10079
21.917500	10071
21.918333	10067
21.919167	10054
21.920000	10043
21.920833	10036
21.921667	10029
21.922500	10017
21.923333	10008
21.924167	9999
21.925000	9986
21.925833	9983
21.926667	9970
21.927500	9965
21.928333	9962
21.929167	9946
21.930000	9935
21.930833	9925
21.931667	9913
21.932500	9907
21.933333	9900
21.934167	9894
21.935000	9881
21.935833	9883
21.936667	9868
21.937500	9856
21.938333	9853
21.939167	9841
21.940000	9827
21.940833	9824
21.941667	9815
21.942500	9805
21.943333	9798
21.944167	9774
21.945000	9775
21.945833	9767
21.946667	9745
21.947500	9741
21.948333	9730
21.949167	9721
21.950000	9713
21.950833	9711
21.951667	9693
21.952500	9705
21.953333	9657
21.954167	9685
21.955000	9644
21.955833	9667
21.956667	9638
21.957500	9643
21.958333	9626
21.959167	9615
21.960000	9619
21.960833	9599
21.961667	9602
21.962500	9590
21.963333	9586
21.964167	9569
21.965000	9564
21.965833	9562
21.966667	9542
21.967500	9545
21.968333	9529
21.969167	9522
21.970000	9508
21.970833	9506
21.971667	9501
21.972500	9486
21.973333	9490
21.974167	9477
21.975000	9468
21.975833	9469
21.976667	9458
21.977500	9451
21.978333	9451
21.979167	9447
21.980000	9442
21.980833	9437
21.981667	9434
21.982500	9423
21.983333	9424
21.984167	9413
21.985000	9407
21.985833	9411
21.986667	9404
21.987500	9395
21.988333	9398
21.989167	9385
21.990000	9390
21.990833	9387
21.991667	9375
21.992500	9368
21.993333	9361
21.994167	9353
21.995000	9351
21.995833	9349
21.996667	9339
21.997500	9339
21.998333	9337
21.999167	9335
22.000000	9332
22.000833	9331
22.001667	9321
22.002500	9317
22.003333	9322
22.004167	9321
22.005000	9322
22.005833	9323
22.006667	9314
22.007500	9314
22.008333	9306
22.009167	9303
22.010000	9305
22.010833	9309
22.011667	9313
22.012500	9312
22.013333	9307
22.014167	9304
22.015000	9302
22.015833	9297
22.016667	9294
22.017500	9292
22.018333	9296
22.019167	9287
22.020000	9286
22.020833	9289
22.021667	9286
22.022500	9284
22.023333	9291
22.024167	9284
22.025000	9288
22.025833	9293
22.026667	9289
22.027500	9293
22.028333	9302
22.029167	9303
22.030000	9297
22.030833	9299
22.031667	9304
22.032500	9306
22.033333	9312
22.034167	9313
22.035000	9317
22.035833	9324
22.036667	9318
22.037500	9328
22.038333	9325
22.039167	9319
22.040000	9324
22.040833	9330
22.041667	9329
22.042500	9330
22.043333	9331
22.044167	9330
22.045000	9344
22.045833	9344
22.046667	9341
22.047500	9347
22.048333	9348
22.049167	9355
22.050000	9360
22.050833	9369
22.051667	9363
22.052500	9367
22.053333	9382
22.054167	9374
22.055000	9379
22.055833	9385
22.056667	9394
22.057500	9393
22.058333	9399
22.059167	9404
22.060000	9410
22.060833	9413
22.061667	9410
22.062500	9418
22.063333	9424
22.064167	9427
22.065000	9427
22.065833	9428
22.066667	9433
22.067500	9433
22.068333	9437
22.069167	9435
22.070000	9448
22.070833	9450
22.071667	9449
22.072500	9454
22.073333	9463
22.074167	9457
22.075000	9461
22.075833	9467
22.076667	9473
22.077500	9472
22.078333	9478
22.079167	9468
22.080000	9469
22.080833	9480
22.081667	9480
22.082500	9472
22.083333	9478
22.084167	9471
22.085000	9473
22.085833	9473
22.086667	9474
22.087500	9469
22.088333	9473
22.089167	9475
22.090000	9472
22.090833	9469
22.091667	9464
22.092500	9467
22.093333	9462
22.094167	9459
22.095000	9454
22.095833	9453
22.096667	9458
22.097500	9445
22.098333	9450
22.099167	9443
22.100000	9439
22.100833	9444
22.101667	9435
22.102500	9436
22.103333	9435
22.104167	9421
22.105000	9423
22.105833	9413
22.106667	9409
22.107500	9406
22.108333	9405
22.109167	9393
22.110000	9387
22.110833	9380
22.111667	9379
22.112500	9369
22.113333	9365
22.114167	9352
22.115000	9352
22.115833	9348
22.116667	9337
22.117500	9326
22.118333	9327
22.119167	9314
22.120000	9314
22.120833	9304
22.121667	9293
22.122500	9294
22.123333	9286
22.124167	9272
22.125000	9277
22.125833	9266
22.126667	9258
22.127500	9245
22.128333	9244
22.129167	9234
22.130000	9229
22.130833	9226
22.131667	9218
22.132500	9207
22.133333	9199
22.134167	9195
22.135000	9190
22.135833	9180
22.136667	9167
22.137500	9167
22.138333	9164
22.139167	9155
22.140000	9152
22.140833	9152
22.141667	9134
22.142500	9132
22.143333	9127
22.144167	9125
22.145000	9108
22.145833	9111
22.146667	9098
22.147500	9096
22.148333	9093
22.149167	9091
22.150000	9087
22.150833	9087
22.151667	9081
22.152500	9079
22.153333	9074
22.154167	9067
22.155000	9056
22.155833	9052
22.156667	9044
22.157500	9039
22.158333	9041
22.159167	9033
22.160000	9025
22.160833	9024
22.161667	9025
22.162500	9017
22.163333	9012
22.164167	9007
22.165000	9008
22.165833	9010
22.166667	8996
22.167500	8999
22.168333	8994
22.169167	8987
22.170000	8985
22.170833	8982
22.171667	8978
22.172500	8981
22.173333	8979
22.174167	8970
22.175000	8966
22.175833	8964
22.176667	8965
22.177500	8958
22.178333	8958
22.179167	8955
22.180000	8948
22.180833	8946
22.181667	8938
22.182500	8930
22.183333	8919
22.184167	8911
22.185000	8913
22.185833	8910
22.186667	8909
22.187500	8909
22.188333	8898
22.189167	8889
22.190000	8887
22.190833	8884
22.191667	8875
22.192500	8876
22.193333	8878
22.194167	8869
22.195000	8865
22.195833	8862
22.196667	8860
22.197500	8856
22.198333	8854
22.199167	8848
22.200000	8840
22.200833	8834
22.201667	8827
22.202500	8819
22.203333	8810
22.204167	8801
22.205000	8793
22.205833	8786
22.206667	8777
22.207500	8776
22.208333	8771
22.209167	8763
22.210000	8755
22.210833	8749
22.211667	8739
22.212500	8729
22.213333	8724
22.214167	8715
22.215000	8707
22.215833	8706
22.216667	8693
22.217500	8693
22.218333	8685
22.219167	8683
22.220000	8661
22.220833	8664
22.221667	8654
22.222500	8642
22.223333	8636
22.224167	8632
22.225000	8612
22.225833	8609
22.226667	8594
22.227500	8579
22.228333	8576
22.229167	8559
22.230000	8556
22.230833	8544
22.231667	8533
22.232500	8532
22.233333	8517
22.234167	8514
22.235000	8498
22.235833	8495
22.236667	8485
22.237500	8466
22.238333	8468
22.239167	8455
22.240000	8448
22.240833	8438
22.241667	8437
22.242500	8428
22.243333	8419
22.244167	8411
22.245000	8404
22.245833	8399
22.246667	8385
22.247500	8375
22.248333	8376
22.249167	8358
22.250000	8354
22.250833	8344
22.251667	8331
22.252500	8324
22.253333	8318
22.254167	8311
22.255000	8299
22.255833	8297
22.256667	8287
22.257500	8284
22.258333	8276
22.259167	8264
22.260000	8263
22.260833	8256
22.261667	8246
22.262500	8243
22.263333	8236
22.264167	8225
22.265000	8219
22.265833	8221
22.266667	8211
22.267500	8212
22.268333	8204
22.269167	8202
22.270000	8200
22.270833	8199
22.271667	8195
22.272500	8183
22.273333	8185
22.274167	8175
22.275000	8168
22.275833	8167
22.276667	8165
22.277500	8160
22.278333	8158
22.279167	8154
22.280000	8147
22.280833	8156
22.281667	8148
22.282500	8145
22.283333	8147
22.284167	8143
22.285000	8138
22.285833	8143
22.286667	8146
22.287500	8142
22.288333	8143
22.289167	8148
22.290000	8144
22.290833	8142
22.291667	8144
22.292500	8141
22.293333	8146
22.294167	8147
22.295000	8152
22.295833	8152
22.296667	8146
22.297500	8148
22.298333	8155
22.299167	8154
22.300000	8157
22.300833	8164
22.301667	8165
22.302500	8169
22.303333	8172
22.304167	8175
22.305000	8179
22.305833	8188
22.306667	8191
22.307500	8196
22.308333	8205
22.309167	8207
22.310000	8213
22.310833	8218
22.311667	8227
22.312500	8229
22.313333	8236
22.314167	8239
22.315000	8254
22.315833	8263
22.316667	8264
22.317500	8268
22.318333	8277
22.319167	8292
22.320000	8300
22.320833	8306
22.321667	8312
22.322500	8323
22.323333	8320
22.324167	8334
22.325000	8337
22.325833	8349
22.326667	8354
22.327500	8370
22.328333	8389
22.329167	8391
22.330000	8408
22.330833	8413
22.331667	8421
22.332500	8430
22.333333	8446
22.334167	8449
22.335000	8458
22.335833	8471
22.336667	8486
22.337500	8497
22.338333	8509
22.339167	8512
22.340000	8523
22.340833	8536
22.341667	8548
22.342500	8557
22.343333	8571
22.344167	8583
22.345000	8588
22.345833	8601
22.346667	8609
22.347500	8618
22.348333	8630
22.349167	8639
22.350000	8648
22.350833	8657
22.351667	8666
22.352500	8672
22.353333	8685
22.354167	8696
22.355000	8704
22.355833	8720
22.356667	8725
22.357500	8729
22.358333	8743
22.359167	8753
22.360000	8761
22.360833	8766
22.361667	8774
22.362500	8780
22.363333	8790
22.364167	8797
22.365000	8797
22.365833	8812
22.366667	8809
22.367500	8818
22.368333	8823
22.369167	8829
22.370000	8832
22.370833	8835
22.371667	8832
22.372500	8840
22.373333	8846
22.374167	8852
22.375000	8849
22.375833	8855
22.376667	8860
22.377500	8856
22.378333	8862
22.379167	8857
22.380000	8861
22.380833	8860
22.381667	8865
22.382500	8864
22.383333	8872
22.384167	8867
22.385000	8865
22.385833	8868
22.386667	8869
22.387500	8873
22.388333	8875
22.389167	8867
22.390000	8875
22.390833	8867
22.391667	8864
22.392500	8855
22.393333	8857
22.394167	8849
22.395000	8851
22.395833	8847
22.396667	8846
22.397500	8843
22.398333	8837
22.399167	8832
22.400000	8825
22.400833	8821
22.401667	8813
22.402500	8805
22.403333	8810
22.404167	8805
22.405000	8807
22.405833	8801
22.406667	8788
22.407500	8779
22.408333	8782
22.409167	8777
22.410000	8778
22.410833	8764
22.411667	8761
22.412500	8759
22.413333	8756
22.414167	8748
22.415000	8743
22.415833	8738
22.416667	8725
22.417500	8728
22.418333	8726
22.419167	8717
22.420000	8707
22.420833	8715
22.421667	8706
22.422500	8704
22.423333	8702
22.424167	8686
22.425000	8684
22.425833	8683
22.426667	8678
22.427500	8669
22.428333	8667
22.429167	8656
22.430000	8651
22.430833	8649
22.431667	8652
22.432500	8645
22.433333	8648
22.434167	8639
22.435000	8636
22.435833	8633
22.436667	8627
22.437500	8622
22.438333	8625
22.439167	8619
22.440000	8613
22.440833	8614
22.441667	8600
22.442500	8604
22.443333	8606
22.444167	8597
22.445000	8597
22.445833	8592
22.446667	8589
22.447500	8591
22.448333	8584
22.449167	8578
22.450000	8575
22.450833	8577
22.451667	8574
22.452500	8572
22.453333	8575
22.454167	8568
22.455000	8560
22.455833	8563
22.456667	8563
22.457500	8561
22.458333	8560
22.459167	8559
22.460000	8554
22.460833	8554
22.461667	8547
22.462500	8545
22.463333	8549
22.464167	8541
22.465000	8539
22.465833	8540
22.466667	8533
22.467500	8530
22.468333	8532
22.469167	8525
22.470000	8522
22.470833	8518
22.471667	8515
22.472500	8510
22.473333	8507
22.474167	8504
22.475000	8502
22.475833	8499
22.476667	8484
22.477500	8486
22.478333	8483
22.479167	8485
22.480000	8476
22.480833	8475
22.481667	8471
22.482500	8463
22.483333	8458
22.484167	8448
22.485000	8445
22.485833	8434
22.486667	8424
22.487500	8418
22.488333	8406
22.489167	8407
22.490000	8391
22.490833	8385
22.491667	8377
22.492500	8370
22.493333	8359
22.494167	8346
22.495000	8334
22.495833	8330
22.496667	8316
22.497500	8309
22.498333	8299
22.499167	8288
22.500000	8270
22.500833	8261
22.501667	8250
22.502500	8236
22.503333	8220
22.504167	8210
22.505000	8197
22.505833	8192
22.506667	8172
22.507500	8153
22.508333	8144
22.509167	8127
22.510000	8122
22.510833	8107
22.511667	8088
22.512500	8069
22.513333	8058
22.514167	8038
22.515000	8023
22.515833	8012
22.516667	7993
22.517500	7981
22.518333	7961
22.519167	7941
22.520000	7928
22.520833	7914
22.521667	7898
22.522500	7877
22.523333	7861
22.524167	7842
22.525000	7822
22.525833	7810
22.526667	7792
22.527500	7775
22.528333	7760
22.529167	7752
22.530000	7727
22.530833	7708
22.531667	7685
22.532500	7671
22.533333	7651
22.534167	7630
22.535000	7612
22.535833	7593
22.536667	7567
22.537500	7551
22.538333	7533
22.539167	7515
22.540000	7504
22.540833	7485
22.541667	7470
22.542500	7450
22.543333	7436
22.544167	7413
22.545000	7399
22.545833	7379
22.546667	7364
22.547500	7349
22.548333	7334
22.549167	7319
22.550000	7298
22.550833	7292
22.551667	7268
22.552500	7259
22.553333	7244
22.554167	7229
22.555000	7214
22.555833	7196
22.556667	7179
22.557500	7165
22.558333	7144
22.559167	7134
22.560000	7127
22.560833	7108
22.561667	7092
22.562500	7084
22.563333	7073
22.564167	7054
22.565000	7048
22.565833	7032
22.566667	7021
22.567500	7007
22.568333	6998
22.569167	6982
22.570000	6969
22.570833	6957
22.571667	6947
22.572500	6937
22.573333	6930
22.574167	6918
22.575000	6911
22.575833	6905
22.576667	6890
22.577500	6883
22.578333	6878
22.579167	6868
22.580000	6857
22.580833	6852
22.581667	6834
22.582500	6825
22.583333	6819
22.584167	6809
22.585000	6800
22.585833	6791
22.586667	6781
22.587500	6771
22.588333	6770
22.589167	6759
22.590000	6757
22.590833	6755
22.591667	6749
22.592500	6744
22.593333	6740
22.594167	6726
22.595000	6723
22.595833	6725
22.596667	6720
22.597500	6710
22.598333	6709
22.599167	6696
22.600000	6693
22.600833	6697
22.601667	6685
22.602500	6688
22.603333	6679
22.604167	6670
22.605000	6669
22.605833	6661
22.606667	6658
22.607500	6651
22.608333	6650
22.609167	6642
22.610000	6639
22.610833	6636
22.611667	6627
22.612500	6623
22.613333	6629
22.614167	6624
22.615000	6623
22.615833	6628
22.616667	6615
22.617500	6619
22.618333	6615
22.619167	6614
22.620000	6608
22.620833	6606
22.621667	6610
22.622500	6607
22.623333	6610
22.624167	6610
22.625000	6607
22.625833	6605
22.626667	6599
22.627500	6593
22.628333	6595
22.629167	6589
22.630000	6584
22.630833	6579
22.631667	6577
22.632500	6581
22.633333	6576
22.634167	6579
22.635000	6576
22.635833	6580
22.636667	6577
22.637500	6577
22.638333	6577
22.639167	6572
22.640000	6575
22.640833	6573
22.641667	6577
22.642500	6576
22.643333	6577
22.644167	6579
22.645000	6577
22.645833	6581
22.646667	6577
22.647500	6581
22.648333	6575
22.649167	6584
22.650000	6581
22.650833	6583
22.651667	6578
22.652500	6577
22.653333	6579
22.654167	6578
22.655000	6578
22.655833	6575
22.656667	6575
22.657500	6571
22.658333	6570
22.659167	6568
22.660000	6569
22.660833	6569
22.661667	6566
22.662500	6568
22.663333	6573
22.664167	6575
22.665000	6579
22.665833	6583
22.666667	6582
22.667500	6586
22.668333	6585
22.669167	6585
22.670000	6590
22.670833	6592
22.671667	6595
22.672500	6597
22.673333	6597
22.674167	6593
22.675000	6592
22.675833	6599
22.676667	6590
22.677500	6597
22.678333	6597
22.679167	6596
22.680000	6601
22.680833	6600
22.681667	6593
22.682500	6600
22.683333	6601
22.684167	6596
22.685000	6597
22.685833	6597
22.686667	6603
22.687500	6608
22.688333	6615
22.689167	6613
22.690000	6608
22.690833	6618
22.691667	6622
22.692500	6622
22.693333	6629
22.694167	6630
22.695000	6628
22.695833	6634
22.696667	6635
22.697500	6636
22.698333	6645
22.699167	6643
22.700000	6642
22.700833	6646
22.701667	6644
22.702500	6648
22.703333	6655
22.704167	6646
22.705000	6659
22.705833	6659
22.706667	6661
22.707500	6660
22.708333	6661
22.709167	6658
22.710000	6670
22.710833	6682
22.711667	6679
22.712500	6683
22.713333	6690
22.714167	6685
22.715000	6686
22.715833	6693
22.716667	6693
22.717500	6698
22.718333	6710
22.719167	6709
22.720000	6714
22.720833	6714
22.721667	6712
22.722500	6716
22.723333	6721
22.724167	6718
22.725000	6718
22.725833	6723
22.726667	6726
22.727500	6731
22.728333	6738
22.729167	6743
22.730000	6747
22.730833	6755
22.731667	6755
22.732500	6754
22.733333	6760
22.734167	6768
22.735000	6765
22.735833	6777
22.736667	6770
22.737500	6775
22.738333	6781
22.739167	6786
22.740000	6787
22.740833	6793
22.741667	6797
22.742500	6801
22.743333	6808
22.744167	6809
22.745000	6808
22.745833	6804
22.746667	6814
22.747500	6818
22.748333	6823
22.749167	6823
22.750000	6828
22.750833	6842
22.751667	6841
22.752500	6848
22.753333	6854
22.754167	6862
22.755000	6866
22.755833	6868
22.756667	6873
22.757500	6881
22.758333	6892
22.759167	6894
22.760000	6901
22.760833	6913
22.761667	6911
22.762500	6919
22.763333	6935
22.764167	6943
22.765000	6940
22.765833	6950
22.766667	6961
22.767500	6965
22.768333	6972
22.769167	6972
22.770000	6977
22.770833	6988
22.771667	6994
22.772500	6998
22.773333	7011
22.774167	7007
22.775000	7014
22.775833	7024
22.776667	7028
22.777500	7048
22.778333	7057
22.779167	7064
22.780000	7076
22.780833	7083
22.781667	7088
22.782500	7095
22.783333	7107
22.784167	7113
22.785000	7130
22.785833	7141
22.786667	7145
22.787500	7152
22.788333	7172
22.789167	7176
22.790000	7193
22.790833	7204
22.791667	7215
22.792500	7225
22.793333	7227
22.794167	7240
22.795000	7259
22.795833	7279
22.796667	7280
22.797500	7304
22.798333	7315
22.799167	7326
22.800000	7335
22.800833	7351
22.801667	7367
22.802500	7374
22.803333	7392
22.804167	7399
22.805000	7420
22.805833	7440
22.806667	7451
22.807500	7469
22.808333	7488
22.809167	7496
22.810000	7507
22.810833	7524
22.811667	7545
22.812500	7550
22.813333	7576
22.814167	7585
22.815000	7596
22.815833	7615
22.816667	7627
22.817500	7648
22.818333	7665
22.819167	7680
22.820000	7695
22.820833	7715
22.821667	7726
22.822500	7739
22.823333	7757
22.824167	7768
22.825000	7786
22.825833	7809
22.826667	7817
22.827500	7834
22.828333	7857
22.829167	7865
22.830000	7886
22.830833	7901
22.831667	7918
22.832500	7938
22.833333	7954
22.834167	7964
22.835000	7975
22.835833	7990
22.836667	8004
22.837500	8023
22.838333	8040
22.839167	8044
22.840000	8062
22.840833	8078
22.841667	8084
22.842500	8107
22.843333	8115
22.844167	8128
22.845000	8147
22.845833	8155
22.846667	8160
22.847500	8177
22.848333	8192
22.849167	8199
22.850000	8219
22.850833	8229
22.851667	8238
22.852500	8242
22.853333	8259
22.854167	8260
22.855000	8265
22.855833	8283
22.856667	8289
22.857500	8297
22.858333	8310
22.859167	8317
22.860000	8317
22.860833	8323
22.861667	8328
22.862500	8335
22.863333	8342
22.864167	8344
22.865000	8347
22.865833	8352
22.866667	8354
22.867500	8360
22.868333	8362
22.869167	8363
22.870000	8364
22.870833	8364
22.871667	8361
22.872500	8367
22.873333	8360
22.874167	8367
22.875000	8369
22.875833	8368
22.876667	8373
22.877500	8370
22.878333	8368
22.879167	8366
22.880000	8363
22.880833	8364
22.881667	8356
22.882500	8359
22.883333	8362
22.884167	8357
22.885000	8356
22.885833	8347
22.886667	8342
22.887500	8334
22.888333	8334
22.889167	8322
22.890000	8321
22.890833	8315
22.891667	8307
22.892500	8294
22.893333	8299
22.894167	8292
22.895000	8297
22.895833	8291
22.896667	8283
22.897500	8277
22.898333	8270
22.899167	8259
22.900000	8255
22.900833	8260
22.901667	8251
22.902500	8244
22.903333	8242
22.904167	8233
22.905000	8224
22.905833	8224
22.906667	8224
22.907500	8212
22.908333	8208
22.909167	8197
22.910000	8192
22.910833	8185
22.911667	8180
22.912500	8173
22.913333	8169
22.914167	8163
22.915000	8158
22.915833	8158
22.916667	8153
22.917500	8156
22.918333	8150
22.919167	8142
22.920000	8138
22.920833	8146
22.921667	8136
22.922500	8133
22.923333	8131
22.924167	8132
22.925000	8125
22.925833	8128
22.926667	8125
22.927500	8121
22.928333	8124
22.929167	8123
22.930000	8119
22.930833	8121
22.931667	8108
22.932500	8108
22.933333	8114
22.934167	8110
22.935000	8101
22.935833	8104
22.936667	8102
22.937500	8102
22.938333	8099
22.939167	8104
22.940000	8107
22.940833	8103
22.941667	8103
22.942500	8101
22.943333	8111
22.944167	8108
22.945000	8110
22.945833	8122
22.946667	8111
22.947500	8114
22.948333	8115
22.949167	8112
22.950000	8114
22.950833	8118
22.951667	8113
22.952500	8119
22.953333	8124
22.954167	8114
22.955000	8115
22.955833	8116
22.956667	8111
22.957500	8111
22.958333	8111
22.959167	8111
22.960000	8114
22.960833	8110
22.961667	8105
22.962500	8110
22.963333	8113
22.964167	8107
22.965000	8108
22.965833	8116
22.966667	8105
22.967500	8113
22.968333	8105
22.969167	8101
22.970000	8105
22.970833	8104
22.971667	8096
22.972500	8094
22.973333	8095
22.974167	8085
22.975000	8085
22.975833	8087
22.976667	8084
22.977500	8075
22.978333	8077
22.979167	8067
22.980000	8057
22.980833	8057
22.981667	8047
22.982500	8039
22.983333	8037
22.984167	8023
22.985000	8012
22.985833	8010
22.986667	7993
22.987500	7992
22.988333	7980
22.989167	7971
22.990000	7960
22.990833	7957
22.991667	7939
22.992500	7923
22.993333	7914
22.994167	7904
22.995000	7900
22.995833	7887
22.996667	7874
22.997500	7868
22.998333	7859
22.999167	7839
23.000000	7831
23.000833	7818
23.001667	7804
23.002500	7786
23.003333	7776
23.004167	7753
23.005000	7743
23.005833	7726
23.006667	7704
23.007500	7687
23.008333	7676
23.009167	7656
23.010000	7646
23.010833	7630
23.011667	7613
23.012500	7598
23.013333	7577
23.014167	7557
23.015000	7539
23.015833	7524
23.016667	7504
23.017500	7485
23.018333	7465
23.019167	7446
23.020000	7425
23.020833	7412
23.021667	7396
23.022500	7379
23.023333	7362
23.024167	7341
23.025000	7322
23.025833	7299
23.026667	7277
23.027500	7257
23.028333	7243
23.029167	7223
23.030000	7210
23.030833	7181
23.031667	7166
23.032500	7146
23.033333	7130
23.034167	7100
23.035000	7095
23.035833	7074
23.036667	7046
23.037500	7030
23.038333	7015
23.039167	6989
23.040000	6973
23.040833	6959
23.041667	6938
23.042500	6923
23.043333	6903
23.044167	6888
23.045000	6868
23.045833	6857
23.046667	6834
23.047500	6821
23.048333	6807
23.049167	6792
23.050000	6771
23.050833	6756
23.051667	6732
23.052500	6715
23.053333	6704
23.054167	6686
23.055000	6667
23.055833	6659
23.056667	6647
23.057500	6622
23.058333	6603
23.059167	6592
23.060000	6580
23.060833	6572
23.061667	6556
23.062500	6541
23.063333	6535
23.064167	6518
23.065000	6508
23.065833	6496
23.066667	6481
23.067500	6475
23.068333	6462
23.069167	6451
23.070000	6429
23.070833	6430
23.071667	6416
23.072500	6399
23.073333	6397
23.074167	6379
23.075000	6366
23.075833	6364
23.076667	6345
23.077500	6336
23.078333	6329
23.079167	6318
23.080000	6310
23.080833	6305
23.081667	6292
23.082500	6285
23.083333	6281
23.084167	6269
23.085000	6261
23.085833	6253
23.086667	6238
23.087500	6241
23.088333	6235
23.089167	6227
23.090000	6221
23.090833	6221
23.091667	6213
23.092500	6209
23.093333	6209
23.094167	6195
23.095000	6195
23.095833	6192
23.096667	6175
23.097500	6181
23.098333	6184
23.099167	6168
23.100000	6162
23.100833	6166
23.101667	6158
23.102500	6150
23.103333	6150
23.104167	6143
23.105000	6143
23.105833	6148
23.106667	6139
23.107500	6136
23.108333	6138
23.109167	6128
23.110000	6130
23.110833	6125
23.111667	6126
23.112500	6125
23.113333	6130
23.114167	6122
23.115000	6119
23.115833	6116
23.116667	6115
23.117500	6118
23.118333	6113
23.119167	6107
23.120000	6104
23.120833	6105
23.121667	6101
23.122500	6097
23.123333	6102
23.124167	6101
23.125000	6102
23.125833	6109
23.126667	6101
23.127500	6101
23.128333	6102
23.129167	6096
23.130000	6102
23.130833	6104
23.131667	6101
23.132500	6096
23.133333	6102
23.134167	6100
23.135000	6094
23.135833	6099
23.136667	6098
23.137500	6101
23.138333	6108
